# ell, dCl_tt, dCl_te, dCl_ee
1.700000000000000000e+02 -2.143515390207343163e+00 1.814686837541164277e-02 -4.053960104338358490e-04
1.710000000000000000e+02 -2.130316643340147920e+00 1.772849484096417766e-02 -3.961135128682256651e-04
1.720000000000000000e+02 -2.117113459323289426e+00 1.730696674057069853e-02 -3.869800719445982669e-04
1.730000000000000000e+02 -2.103905554300305347e+00 1.688246035218277097e-02 -3.780016778876854264e-04
1.740000000000000000e+02 -2.090692644414669399e+00 1.645515195375418446e-02 -3.691843209221880155e-04
1.750000000000000000e+02 -2.077474445809984083e+00 1.602521782323575519e-02 -3.605339912728145499e-04
1.760000000000000000e+02 -2.064250674629817706e+00 1.559283423857966630e-02 -3.520566791642852004e-04
1.770000000000000000e+02 -2.051021047017645760e+00 1.515817747773846869e-02 -3.437583748213240411e-04
1.780000000000000000e+02 -2.037785279117068971e+00 1.472142381866372446e-02 -3.356450684686318356e-04
1.790000000000000000e+02 -2.024543087071561942e+00 1.428274953930798626e-02 -3.277227503309172621e-04
1.800000000000000000e+02 -2.011294187024725844e+00 1.384233091762306078e-02 -3.199974106329081351e-04
1.810000000000000000e+02 -1.998038295120146079e+00 1.340034423156113118e-02 -3.124750395993130788e-04
1.820000000000000000e+02 -1.984775127501265501e+00 1.295696575907450201e-02 -3.051616274548367056e-04
1.830000000000000000e+02 -1.971504400311701266e+00 1.251237177811498000e-02 -2.980631644242070469e-04
1.840000000000000000e+02 -1.958225829694911990e+00 1.206673856663462163e-02 -2.911856407321248663e-04
1.850000000000000000e+02 -1.944939131794498621e+00 1.162024240258561179e-02 -2.845350466033064315e-04
1.860000000000000000e+02 -1.931644022754062773e+00 1.117305956392000352e-02 -2.781173722624797197e-04
1.870000000000000000e+02 -1.918340218717015322e+00 1.072536632858997821e-02 -2.719386079343416997e-04
1.880000000000000000e+02 -1.905027435827036708e+00 1.027733897454746748e-02 -2.660047438436085850e-04
1.890000000000000000e+02 -1.891705390227554018e+00 9.829153779744904257e-03 -2.603217702149967518e-04
1.900000000000000000e+02 -1.878373798062168643e+00 9.380987022134091788e-03 -2.548956772732186189e-04
1.910000000000000000e+02 -1.865032558773904725e+00 8.933009070937360588e-03 -2.497319248330653798e-04
1.920000000000000000e+02 -1.851682305003480078e+00 8.485366660456624549e-03 -2.448338510696355204e-04
1.930000000000000000e+02 -1.838323852691194249e+00 8.038200616264937204e-03 -2.402042637480925860e-04
1.940000000000000000e+02 -1.824958017777346564e+00 7.591651763934424008e-03 -2.358459706336138374e-04
1.950000000000000000e+02 -1.811585616202125548e+00 7.145860929037763792e-03 -2.317617794913706534e-04
