# ell, dCl_tt, dCl_te, dCl_ee
1.160000000000000000e+02 -5.262060582652709151e+00 2.316171585059379617e-02 2.746122914603648822e-04
1.170000000000000000e+02 -5.230409859775519976e+00 2.315533485275058853e-02 2.637419314198128132e-04
1.180000000000000000e+02 -5.199064965649543346e+00 2.314648261468351537e-02 2.527799640583409295e-04
1.190000000000000000e+02 -5.168088541578352846e+00 2.313812148495099710e-02 2.417249513997695592e-04
1.200000000000000000e+02 -5.137543228866788603e+00 2.313321381215358019e-02 2.305754554669121859e-04
1.210000000000000000e+02 -5.107491668819059250e+00 2.313472194486207792e-02 2.193300382832018606e-04
1.220000000000000000e+02 -5.077996502739371643e+00 2.314560823167208237e-02 2.079872618718393168e-04
1.230000000000000000e+02 -5.049102539516387544e+00 2.316809878578857465e-02 1.965485746315172311e-04
1.240000000000000000e+02 -5.020783258376277480e+00 2.320147477895075430e-02 1.850269704615793698e-04
1.250000000000000000e+02 -4.992994306129665993e+00 2.324428114750968014e-02 1.734383296369388543e-04
1.260000000000000000e+02 -4.965691329587177627e+00 2.329506282783129142e-02 1.617985324322765428e-04
1.270000000000000000e+02 -4.938829975559118957e+00 2.335236475627904679e-02 1.501234591221183338e-04
1.280000000000000000e+02 -4.912365890857068429e+00 2.341473186920648222e-02 1.384289899816871052e-04
1.290000000000000000e+02 -4.886254722290380492e+00 2.348070910297953701e-02 1.267310052858186206e-04
1.300000000000000000e+02 -4.860452116669681466e+00 2.354884139396662412e-02 1.150453853087289949e-04
1.310000000000000000e+02 -4.834913720806545356e+00 2.361767367851880586e-02 1.033880103254088291e-04
1.320000000000000000e+02 -4.809595181510330164e+00 2.368575089299954084e-02 9.177476061084868396e-05
1.330000000000000000e+02 -4.784452145593246719e+00 2.375161797376237199e-02 8.022151643965193767e-05
1.340000000000000000e+02 -4.759440259864015310e+00 2.381381985717570884e-02 6.874415808649942132e-05
1.350000000000000000e+02 -4.734515171134212608e+00 2.387090147960053282e-02 5.735856582614936444e-05
1.360000000000000000e+02 -4.709632526214146964e+00 2.392140777740525692e-02 4.608061993359236142e-05
1.370000000000000000e+02 -4.684758149963005103e+00 2.396417081482937403e-02 3.492462252657125334e-05
1.380000000000000000e+02 -4.659898579433908949e+00 2.399917116769831327e-02 2.389856309608377256e-05
1.390000000000000000e+02 -4.635070529729493849e+00 2.402667653973584658e-02 1.300885297657688764e-05
1.400000000000000000e+02 -4.610290715950172924e+00 2.404695463464840213e-02 2.261903501723143995e-06
1.410000000000000000e+02 -4.585575853197632057e+00 2.406027315615479403e-02 -8.335873993953041758e-06
1.420000000000000000e+02 -4.560942656574505705e+00 2.406689980797135572e-02 -1.877806817631446989e-05
1.430000000000000000e+02 -4.536407841181842926e+00 2.406710229380203819e-02 -2.905826771137882063e-05
1.440000000000000000e+02 -4.511988122121644906e+00 2.406114831737060991e-02 -3.917006126493144792e-05
1.450000000000000000e+02 -4.487700214495594864e+00 2.404930558239589192e-02 -4.910703750252538657e-05
1.460000000000000000e+02 -4.463560833405060713e+00 2.403184179258182479e-02 -5.886278509041064397e-05
1.470000000000000000e+02 -4.439586693952358942e+00 2.400902465165961550e-02 -6.843089269421768052e-05
1.480000000000000000e+02 -4.415794511238540387e+00 2.398112186333073784e-02 -7.780494897973186201e-05
1.490000000000000000e+02 -4.392201000365921537e+00 2.394840113131400244e-02 -8.697854261297087843e-05
1.500000000000000000e+02 -4.368822876435236147e+00 2.391113015932079186e-02 -9.594526225956519693e-05
1.510000000000000000e+02 -4.345676854549435753e+00 2.386957665107240084e-02 -1.046986965855324804e-04
1.520000000000000000e+02 -4.322779649809253222e+00 2.382400831027773128e-02 -1.132324342565032231e-04
1.530000000000000000e+02 -4.300143675734423354e+00 2.377462542251112046e-02 -1.215403141181463890e-04
1.540000000000000000e+02 -4.277764139518795083e+00 2.372135860076402328e-02 -1.296171757353557405e-04
1.550000000000000000e+02 -4.255631946773633878e+00 2.366407103988094757e-02 -1.374581088517469495e-04
1.560000000000000000e+02 -4.233738003107667680e+00 2.360262593470887488e-02 -1.450582032122523294e-04
1.570000000000000000e+02 -4.212073214133432053e+00 2.353688648009973766e-02 -1.524125485607198693e-04
1.580000000000000000e+02 -4.190628485461240338e+00 2.346671587089308245e-02 -1.595162346418495247e-04
1.590000000000000000e+02 -4.169394722702675971e+00 2.339197730194332928e-02 -1.663643511997216565e-04
1.600000000000000000e+02 -4.148362831468054068e+00 2.331253396809249492e-02 -1.729519879785715308e-04
1.610000000000000000e+02 -4.127523717368321243e+00 2.322824906418508722e-02 -1.792742347230216369e-04
1.620000000000000000e+02 -4.106868286014745628e+00 2.313898578507304210e-02 -1.853261811770748693e-04
1.630000000000000000e+02 -4.086387443017956755e+00 2.304460732560829547e-02 -1.911029170848503763e-04
1.640000000000000000e+02 -4.066072093988269742e+00 2.294497688062296231e-02 -1.965995321910867649e-04
1.650000000000000000e+02 -4.045913144538219264e+00 2.283995764497640663e-02 -2.018111162400967678e-04
1.660000000000000000e+02 -4.025901500276850342e+00 2.272941281351065906e-02 -2.067327589758445735e-04
1.670000000000000000e+02 -4.006028066816697653e+00 2.261320558107517836e-02 -2.113595501427977658e-04
1.680000000000000000e+02 -3.986283749767759232e+00 2.249119914251446195e-02 -2.156865794853465162e-04
1.690000000000000000e+02 -3.966659454741299662e+00 2.236325669267549485e-02 -2.197089367476099189e-04
1.700000000000000000e+02 -3.947146087347633614e+00 2.222924142640525513e-02 -2.234217116740942906e-04
1.710000000000000000e+02 -3.927737419379922379e+00 2.208903234497931051e-02 -2.268212802417886667e-04
1.720000000000000000e+02 -3.908438687356051489e+00 2.194257167536279446e-02 -2.299091633589683988e-04
1.730000000000000000e+02 -3.889257993976436012e+00 2.178981745095933883e-02 -2.326881681669336311e-04
1.740000000000000000e+02 -3.870203441941491906e+00 2.163072770515770196e-02 -2.351611018066747513e-04
1.750000000000000000e+02 -3.851283133949731319e+00 2.146526047136151916e-02 -2.373307714194531975e-04
1.760000000000000000e+02 -3.832505172702521001e+00 2.129337378296574518e-02 -2.391999841463367965e-04
1.770000000000000000e+02 -3.813877660899007260e+00 2.111502567336286454e-02 -2.407715471285483075e-04
1.780000000000000000e+02 -3.795408701239606053e+00 2.093017417595278290e-02 -2.420482675071168241e-04
1.790000000000000000e+02 -3.777106396423781209e+00 2.073877732412922684e-02 -2.430329524232650515e-04
1.800000000000000000e+02 -3.758978849151947355e+00 2.054079315128962829e-02 -2.437284090181382826e-04
1.810000000000000000e+02 -3.741034162123568763e+00 2.033617969083390334e-02 -2.441374444328430772e-04
1.820000000000000000e+02 -3.723280438038902407e+00 2.012489497615452955e-02 -2.442628658085246743e-04
1.830000000000000000e+02 -3.705725779598521896e+00 1.990689704065142299e-02 -2.441074802863284210e-04
1.840000000000000000e+02 -3.688378289501414997e+00 1.968214391771829982e-02 -2.436740950074382621e-04
1.850000000000000000e+02 -3.671246070448156207e+00 1.945059364075012176e-02 -2.429655171129220515e-04
1.860000000000000000e+02 -3.654337225137892275e+00 1.921220424314679792e-02 -2.419845537439250550e-04
1.870000000000000000e+02 -3.637659856271671988e+00 1.896693375830329001e-02 -2.407340120416700049e-04
1.880000000000000000e+02 -3.621222066549436125e+00 1.871474021961703343e-02 -2.392166991472634611e-04
1.890000000000000000e+02 -3.605031958669854486e+00 1.845558166048298296e-02 -2.374354222018119562e-04
1.900000000000000000e+02 -3.589097635333818648e+00 1.818941611429981606e-02 -2.353929883465382495e-04
1.910000000000000000e+02 -3.573422761285868443e+00 1.791620966410851015e-02 -2.330931388604148109e-04
1.920000000000000000e+02 -3.557993249445453809e+00 1.763596059154155099e-02 -2.305433515739941654e-04
1.930000000000000000e+02 -3.542790574778528434e+00 1.734867522787992417e-02 -2.277520384557722146e-04
1.940000000000000000e+02 -3.527796212249935781e+00 1.705435990440338015e-02 -2.247276114741093074e-04
1.950000000000000000e+02 -3.512991636824042807e+00 1.675302095238856426e-02 -2.214784825976562777e-04
1.960000000000000000e+02 -3.498358323465852404e+00 1.644466470311708312e-02 -2.180130637946573022e-04
