# ell, dCl_tt, dCl_te, dCl_ee
1.830000000000000000e+02 1.334799792653829087e+01 -2.607901998124759202e-01 2.562688695851439435e-03
1.840000000000000000e+02 1.329730591573374809e+01 -2.609676060470224046e-01 2.444311768714894917e-03
1.850000000000000000e+02 1.324634165161375776e+01 -2.610821600781097485e-01 2.321704755327454184e-03
1.860000000000000000e+02 1.319504643594759941e+01 -2.611327958715152220e-01 2.194854069748476515e-03
1.870000000000000000e+02 1.314336157053341836e+01 -2.611184473930681649e-01 2.063746126032984379e-03
1.880000000000000000e+02 1.309122835714049415e+01 -2.610380486084938334e-01 1.928367338237626551e-03
1.890000000000000000e+02 1.303858809755586989e+01 -2.608905334835868728e-01 1.788704120418509701e-03
1.900000000000000000e+02 1.298538209354216377e+01 -2.606748359841593032e-01 1.644742886633366805e-03
1.910000000000000000e+02 1.293156566849473776e+01 -2.603901575925181011e-01 1.496480036367129479e-03
1.920000000000000000e+02 1.287715023219115906e+01 -2.600367698572109143e-01 1.343951910821113323e-03
1.930000000000000000e+02 1.282216121599066838e+01 -2.596152118432282219e-01 1.187204836625458879e-03
1.940000000000000000e+02 1.276662405127027000e+01 -2.591260226156560376e-01 1.026285140410577740e-03
1.950000000000000000e+02 1.271056416940030687e+01 -2.585697412395889794e-01 8.612391488063394010e-04
1.960000000000000000e+02 1.265400700175556281e+01 -2.579469067800609916e-01 6.921131884450528078e-04
1.970000000000000000e+02 1.259697797971304212e+01 -2.572580583021059630e-01 5.189535859544190492e-04
1.980000000000000000e+02 1.253950253463198550e+01 -2.565037348708186227e-01 3.418066679664760223e-04
1.990000000000000000e+02 1.248160609788717679e+01 -2.556844755512241996e-01 1.607187611105511185e-04
2.000000000000000000e+02 1.242331410086006116e+01 -2.548008194083999922e-01 -2.426380798131776498e-05
2.010000000000000000e+02 1.236465197490765888e+01 -2.538533055074145839e-01 -2.130947126811584894e-04
2.020000000000000000e+02 1.230564515141141513e+01 -2.528424729133019189e-01 -4.057276263563910565e-04
2.030000000000000000e+02 1.224631906175499552e+01 -2.517688606911349658e-01 -6.021162223787722770e-04
2.040000000000000000e+02 1.218669913727987719e+01 -2.506330079059520544e-01 -8.022141741165353043e-04
2.050000000000000000e+02 1.212681080938526890e+01 -2.494354536228303720e-01 -1.005975154939539595e-03
2.060000000000000000e+02 1.206667950943041134e+01 -2.481767369068212659e-01 -1.213352838217644607e-03
2.070000000000000000e+02 1.200633066879452926e+01 -2.468573968229890170e-01 -1.424300897320167694e-03
2.080000000000000000e+02 1.194578971883686336e+01 -2.454779724363827242e-01 -1.638773005618052517e-03
2.090000000000000000e+02 1.188508209093663837e+01 -2.440390028120623389e-01 -1.856722836478990127e-03
2.100000000000000000e+02 1.182423321646863812e+01 -2.425410270150835101e-01 -2.078104063274466284e-03
2.110000000000000000e+02 1.176326852680764645e+01 -2.409845841105088260e-01 -2.302870359373256244e-03
2.120000000000000000e+02 1.170221345331290408e+01 -2.393702131633923536e-01 -2.530975398144406311e-03
2.130000000000000000e+02 1.164108810146613493e+01 -2.376984117651806949e-01 -2.762366191739703582e-03
2.140000000000000000e+02 1.157989127315239841e+01 -2.359695116128587844e-01 -2.996963107433766801e-03
2.150000000000000000e+02 1.151861644435037135e+01 -2.341838029297949042e-01 -3.234679851282600254e-03
2.160000000000000000e+02 1.145725709104983281e+01 -2.323415759393617774e-01 -3.475430129340581920e-03
2.170000000000000000e+02 1.139580668923612095e+01 -2.304431208649320717e-01 -3.719127647666155539e-03
2.180000000000000000e+02 1.133425871489013304e+01 -2.284887279298741247e-01 -3.965686112311801736e-03
2.190000000000000000e+02 1.127260664399720724e+01 -2.264786873575671267e-01 -4.215019229336235303e-03
2.200000000000000000e+02 1.121084395254712263e+01 -2.244132893713728927e-01 -4.467040704793833784e-03
2.210000000000000000e+02 1.114896411651633557e+01 -2.222928241946706407e-01 -4.721664244740873817e-03
2.220000000000000000e+02 1.108696061190128646e+01 -2.201175820508265157e-01 -4.978803555233629434e-03
2.230000000000000000e+02 1.102482691467177034e+01 -2.178878531632066906e-01 -5.238372342326207999e-03
2.240000000000000000e+02 1.096255650082866850e+01 -2.156039277551990152e-01 -5.500284312075968615e-03
2.250000000000000000e+02 1.090014284634177599e+01 -2.132660960501610303e-01 -5.764453170539187918e-03
2.260000000000000000e+02 1.083757942720975365e+01 -2.108746482714588533e-01 -6.030792623769971536e-03
2.270000000000000000e+02 1.077485971940683740e+01 -2.084298746424760596e-01 -6.299216377825679440e-03
2.280000000000000000e+02 1.071197719892724720e+01 -2.059320653865961137e-01 -6.569638138760689611e-03
2.290000000000000000e+02 1.064892534174965988e+01 -2.033815107271592093e-01 -6.841971612632632635e-03
2.300000000000000000e+02 1.058569762385497270e+01 -2.007785008875662136e-01 -7.116130505495344392e-03
2.310000000000000000e+02 1.052228752123518518e+01 -1.981233260911572369e-01 -7.392028523407539672e-03
2.320000000000000000e+02 1.045868850987119458e+01 -1.954162765613245145e-01 -7.669579372421428051e-03
2.330000000000000000e+02 1.039489406575277997e+01 -1.926576425214689137e-01 -7.948696758595724318e-03
2.340000000000000000e+02 1.033089766486527949e+01 -1.898477141948524960e-01 -8.229294387983180151e-03
2.350000000000000000e+02 1.026669278318514955e+01 -1.869867818049888997e-01 -8.511285966643593673e-03
