# ell, fid_Cl_tt, fid_Cl_te, fid_Cl_ee
2.860000000000000000e+02 3.485017716132219889e-01 8.401547457249358697e-03 5.105942134675788566e-04
2.870000000000000000e+02 3.436710741591719187e-01 8.406625499468909843e-03 5.189892954403494589e-04
2.880000000000000000e+02 3.388825194174487354e-01 8.409016817777240083e-03 5.273827388866155885e-04
2.890000000000000000e+02 3.341364319174288666e-01 8.408740393189055584e-03 5.357710064405603149e-04
2.900000000000000000e+02 3.294331361884885179e-01 8.405815206719062516e-03 5.441505607363663830e-04
2.910000000000000000e+02 3.247729567600041722e-01 8.400260239381963576e-03 5.525178644082170791e-04
2.920000000000000000e+02 3.201562181613520908e-01 8.392094472192463198e-03 5.608693800902952564e-04
2.930000000000000000e+02 3.155832449219085345e-01 8.381336886165271019e-03 5.692015704167839845e-04
2.940000000000000000e+02 3.110543615710499865e-01 8.368006462315086269e-03 5.775108980218663333e-04
2.950000000000000000e+02 3.065698926381525968e-01 8.352122181656618585e-03 5.857938255397253727e-04
2.960000000000000000e+02 3.021301626525928485e-01 8.333703025204568932e-03 5.940468156045439554e-04
2.970000000000000000e+02 2.977354409882865260e-01 8.312771375918478686e-03 6.022664243793756722e-04
2.980000000000000000e+02 2.933857763973072297e-01 8.289363224537231803e-03 6.104495821427555462e-04
2.990000000000000000e+02 2.890811624762680276e-01 8.263517963744538772e-03 6.185933127020892298e-04
3.000000000000000000e+02 2.848215928217821546e-01 8.235274986224118757e-03 6.266946398647821586e-04
3.010000000000000000e+02 2.806070610304625124e-01 8.204673684659685717e-03 6.347505874382399849e-04
3.020000000000000000e+02 2.764375606989223355e-01 8.171753451734955348e-03 6.427581792298683611e-04
3.030000000000000000e+02 2.723130854237746923e-01 8.136553680133645078e-03 6.507144390470727228e-04
3.040000000000000000e+02 2.682336288016326509e-01 8.099113762539468866e-03 6.586163906972585056e-04
3.050000000000000000e+02 2.641991844291092795e-01 8.059473091636140674e-03 6.664610579878315786e-04
3.060000000000000000e+02 2.602097459028177018e-01 8.017671060107381398e-03 6.742454647261973775e-04
3.070000000000000000e+02 2.562653068193710415e-01 7.973747060636901529e-03 6.819666347197612293e-04
3.080000000000000000e+02 2.523658607753824779e-01 7.927740485908420232e-03 6.896215917759291117e-04
3.090000000000000000e+02 2.485114013674649680e-01 7.879690728605649730e-03 6.972073597021061350e-04
3.100000000000000000e+02 2.447019221922316079e-01 7.829637181412310923e-03 7.047209623056981684e-04
3.110000000000000000e+02 2.409374168462955490e-01 7.777619237012112566e-03 7.121594233941108644e-04
3.120000000000000000e+02 2.372178789262699428e-01 7.723676288088775557e-03 7.195197667747494415e-04
3.130000000000000000e+02 2.335433020287677186e-01 7.667847727326011255e-03 7.267990162550195523e-04
3.140000000000000000e+02 2.299136797504021945e-01 7.610172947407543159e-03 7.339941956423269576e-04
3.150000000000000000e+02 2.263290056877863554e-01 7.550691341017079158e-03 7.411023287440769844e-04
3.160000000000000000e+02 2.227892734375331862e-01 7.489442300838336682e-03 7.481204393676752851e-04
3.170000000000000000e+02 2.192944765962559772e-01 7.426465219555031423e-03 7.550455513205276206e-04
3.180000000000000000e+02 2.158446087605677410e-01 7.361799489850880812e-03 7.618746884100391012e-04
3.190000000000000000e+02 2.124396635270814904e-01 7.295484504409600543e-03 7.686048744436157045e-04
3.200000000000000000e+02 2.090796344924104877e-01 7.227559655914904575e-03 7.752331332286628660e-04
3.210000000000000000e+02 2.057645152531676902e-01 7.158064337050507736e-03 7.817564885725860214e-04
3.220000000000000000e+02 2.024942994059663048e-01 7.087037940500128322e-03 7.881719642827908229e-04
3.230000000000000000e+02 1.992689805474193443e-01 7.014519858947480292e-03 7.944765841666829231e-04
3.240000000000000000e+02 1.960885522741399600e-01 6.940549485076279342e-03 8.006673720316675406e-04
3.250000000000000000e+02 1.929530081827411925e-01 6.865166211570242899e-03 8.067413516851506530e-04
3.260000000000000000e+02 1.898623418698362209e-01 6.788409431113084057e-03 8.126955469345376959e-04
3.270000000000000000e+02 1.868165469320380578e-01 6.710318536388519377e-03 8.185269815872341049e-04
3.280000000000000000e+02 1.838156169659598271e-01 6.630932920080266288e-03 8.242326794506455324e-04
3.290000000000000000e+02 1.808595455682146802e-01 6.550291974872037883e-03 8.298096643321775222e-04
3.300000000000000000e+02 1.779483263354156297e-01 6.468435093447550722e-03 8.352549600392356185e-04
3.310000000000000000e+02 1.750819528641758271e-01 6.385401668490521369e-03 8.405655903792253652e-04
3.320000000000000000e+02 1.722603694812279707e-01 6.301231230449295083e-03 8.457389474763063551e-04
3.330000000000000000e+02 1.694833234337833061e-01 6.215963860830745792e-03 8.507738967216539432e-04
3.340000000000000000e+02 1.667505126991727371e-01 6.129639778906378726e-03 8.556696718231978586e-04
3.350000000000000000e+02 1.640616352547270840e-01 6.042299203947696512e-03 8.604255064888672883e-04
3.360000000000000000e+02 1.614163890777772226e-01 5.953982355226202644e-03 8.650406344265914194e-04
3.370000000000000000e+02 1.588144721456540842e-01 5.864729452013403219e-03 8.695142893443003063e-04
3.380000000000000000e+02 1.562555824356884338e-01 5.774580713580800863e-03 8.738457049499229190e-04
3.390000000000000000e+02 1.537394179252112303e-01 5.683576359199899938e-03 8.780341149513892036e-04
3.400000000000000000e+02 1.512656765915532664e-01 5.591756608142203940e-03 8.820787530566278050e-04
3.410000000000000000e+02 1.488340564120455012e-01 5.499161679679219830e-03 8.859788529735687776e-04
3.420000000000000000e+02 1.464442553640187272e-01 5.405831793082449370e-03 8.897336484101411999e-04
3.430000000000000000e+02 1.440959714248038759e-01 5.311807167623396921e-03 8.933423730742749095e-04
3.440000000000000000e+02 1.417889025717317952e-01 5.217128022573566844e-03 8.968042606738993103e-04
3.450000000000000000e+02 1.395227467821332501e-01 5.121834577204462634e-03 9.001185449169434808e-04
3.460000000000000000e+02 1.372972020333393106e-01 5.025967050787590387e-03 9.032844595113372586e-04
3.470000000000000000e+02 1.351119663026806583e-01 4.929565662594452731e-03 9.063012381650095055e-04
3.480000000000000000e+02 1.329667375674882801e-01 4.832670631896554894e-03 9.091681145858902758e-04
3.490000000000000000e+02 1.308612138050929963e-01 4.735322177965398636e-03 9.118843224819085398e-04
3.500000000000000000e+02 1.287950929928256827e-01 4.637560520072490054e-03 9.144490955609942432e-04
3.510000000000000000e+02 1.267680731080172429e-01 4.539425877489334377e-03 9.168616675310764649e-04
3.520000000000000000e+02 1.247798521279984696e-01 4.440958469487432496e-03 9.191212721000848254e-04
3.530000000000000000e+02 1.228301280301003218e-01 4.342198515338292243e-03 9.212271429759485118e-04
3.540000000000000000e+02 1.209185987916535782e-01 4.243186234313414511e-03 9.231785138665971448e-04
3.550000000000000000e+02 1.190449623899891840e-01 4.143961845684304528e-03 9.249746184799602366e-04
3.560000000000000000e+02 1.172089168024379596e-01 4.044565568722467523e-03 9.266146905239670828e-04
3.570000000000000000e+02 1.154101600063308086e-01 3.945037622699406991e-03 9.280979637065471955e-04
3.580000000000000000e+02 1.136483899789985930e-01 3.845418226886626861e-03 9.294236717356299787e-04
3.590000000000000000e+02 1.119233046977721330e-01 3.745747600555631926e-03 9.305910483191448361e-04
3.600000000000000000e+02 1.102346021399823600e-01 3.646065962977923947e-03 9.315993271650213885e-04
3.610000000000000000e+02 1.085819802829601222e-01 3.546413533425010756e-03 9.324477419811890398e-04
3.620000000000000000e+02 1.069651371040363091e-01 3.446830531168393677e-03 9.331355264755768686e-04
3.630000000000000000e+02 1.053837705805417552e-01 3.347357175479577941e-03 9.336619143561148207e-04
3.640000000000000000e+02 1.038375786898073222e-01 3.248033685630067908e-03 9.340261393307318664e-04
3.650000000000000000e+02 1.023262594091639277e-01 3.148900280891367507e-03 9.342274351073580601e-04
3.660000000000000000e+02 1.008495107159424059e-01 3.049997180534980232e-03 9.342650353939223719e-04
3.670000000000000000e+02 9.940703058747363263e-02 2.951364603832410879e-03 9.341381738983538805e-04
3.680000000000000000e+02 9.799851700108846986e-02 2.853042770055163810e-03 9.338460843285830738e-04
3.690000000000000000e+02 9.662366793411780730e-02 2.755071898474743385e-03 9.333880003925384885e-04
3.700000000000000000e+02 9.528218136389247916e-02 2.657492208362651799e-03 9.327631557981497451e-04
3.710000000000000000e+02 9.397373544854754901e-02 2.560340938699119228e-03 9.319712119673765650e-04
3.720000000000000000e+02 9.269792906943463695e-02 2.463643407299265231e-03 9.310135411782965780e-04
3.730000000000000000e+02 9.145434128870959245e-02 2.367421951686937351e-03 9.298919434230183819e-04
3.740000000000000000e+02 9.024255116852818170e-02 2.271698909385977926e-03 9.286082186936501408e-04
3.750000000000000000e+02 8.906213777104621254e-02 2.176496617920234931e-03 9.271641669822995851e-04
3.760000000000000000e+02 8.791268015841953443e-02 2.081837414813551574e-03 9.255615882810750957e-04
3.770000000000000000e+02 8.679375739280391355e-02 1.987743637589773227e-03 9.238022825820848367e-04
3.780000000000000000e+02 8.570494853635514387e-02 1.894237623772746350e-03 9.218880498774367554e-04
3.790000000000000000e+02 8.464583265122907485e-02 1.801341710886314364e-03 9.198206901592391243e-04
3.800000000000000000e+02 8.361598879958150043e-02 1.709078236454323512e-03 9.176020034195999991e-04
3.810000000000000000e+02 8.261499604356821458e-02 1.617469538000618949e-03 9.152337896506274354e-04
3.820000000000000000e+02 8.164243344534505287e-02 1.526537953049045184e-03 9.127178488444295974e-04
3.830000000000000000e+02 8.069788006706778150e-02 1.436305819123449108e-03 9.100559809931147576e-04
3.840000000000000000e+02 7.978091497089222217e-02 1.346795473747673276e-03 9.072499860887908631e-04
3.850000000000000000e+02 7.889111721897422436e-02 1.258029254445564796e-03 9.043016641235661866e-04
3.860000000000000000e+02 7.802806587346951261e-02 1.170029498740968177e-03 9.012128150895484585e-04
3.870000000000000000e+02 7.719133999653396416e-02 1.082818544157728574e-03 8.979852389788464933e-04
3.880000000000000000e+02 7.638051865032335908e-02 9.964187282196913624e-04 8.946207357835676962e-04
3.890000000000000000e+02 7.559518089699351906e-02 9.108523884507018073e-04 8.911211054958205566e-04
3.900000000000000000e+02 7.483490579870023807e-02 8.261418623746047407e-04 8.874881481077132386e-04
3.910000000000000000e+02 7.409927241759931005e-02 7.423094875152454284e-04 8.837236636113536895e-04
3.920000000000000000e+02 7.338785981584657059e-02 6.593776013964690276e-04 8.798294519988502900e-04
3.930000000000000000e+02 7.270024705559781364e-02 5.773685415421205870e-04 8.758073132623106624e-04
3.940000000000000000e+02 7.203601319900884703e-02 4.963046454760456977e-04 8.716590473938434043e-04
3.950000000000000000e+02 7.139473730823546471e-02 4.162082507220890831e-04 8.673864543855565714e-04
3.960000000000000000e+02 7.077599844543350227e-02 3.371016948040965510e-04 8.629913342295578941e-04
3.970000000000000000e+02 7.017937567275873978e-02 2.590073152459123370e-04 8.584754869179560786e-04
3.980000000000000000e+02 6.960444805236701282e-02 1.819474495713822219e-04 8.538407124428588554e-04
3.990000000000000000e+02 6.905079464641408760e-02 1.059444353043513493e-04 8.490888107963743886e-04
4.000000000000000000e+02 6.851799451705581356e-02 3.102060996866456478e-05 8.442215819706110590e-04
4.010000000000000000e+02 6.800562672644797080e-02 -4.280168891183226980e-05 8.392408259576767055e-04
4.020000000000000000e+02 6.751327033674636713e-02 -1.155001238132947696e-04 8.341483427496793838e-04
4.030000000000000000e+02 6.704050441010682426e-02 -1.870523572118774523e-04 8.289459323387274748e-04
4.040000000000000000e+02 6.658690800868516391e-02 -2.574360515837351604e-04 8.236353947169290342e-04
4.050000000000000000e+02 6.615206019463713838e-02 -3.266288694050227775e-04 8.182185298763920093e-04
4.060000000000000000e+02 6.573554003011859714e-02 -3.946084731518950651e-04 8.126971378092248894e-04
4.070000000000000000e+02 6.533692657728534803e-02 -4.613525253005064321e-04 8.070730185075354049e-04
4.080000000000000000e+02 6.495579889829318498e-02 -5.268386883270124261e-04 8.013479719634317199e-04
4.090000000000000000e+02 6.459173605529791584e-02 -5.910446247075677815e-04 7.955237981690222154e-04
4.100000000000000000e+02 6.424432894540077488e-02 -6.539518980418975195e-04 7.896024873732015092e-04
4.110000000000000000e+02 6.391321580548457726e-02 -7.155576764240105742e-04 7.835867908520113357e-04
4.120000000000000000e+02 6.359804670737759236e-02 -7.758630290714855701e-04 7.774796501382799912e-04
4.130000000000000000e+02 6.329847172290810342e-02 -8.348690252019017825e-04 7.712840067648357723e-04
4.140000000000000000e+02 6.301414092390432431e-02 -8.925767340328380527e-04 7.650028022645069753e-04
4.150000000000000000e+02 6.274470438219455215e-02 -9.489872247818739812e-04 7.586389781701218969e-04
4.160000000000000000e+02 6.248981216960701468e-02 -1.004101566666588301e-03 7.521954760145091587e-04
4.170000000000000000e+02 6.224911435796999515e-02 -1.057920828904559745e-03 7.456752373304967318e-04
4.180000000000000000e+02 6.202226101911172129e-02 -1.110446080713367589e-03 7.390812036509131298e-04
4.190000000000000000e+02 6.180890222486046942e-02 -1.161678391310591108e-03 7.324163165085866489e-04
4.200000000000000000e+02 6.160868804704449503e-02 -1.211618829913809359e-03 7.256835174363456941e-04
4.210000000000000000e+02 6.142126855749203973e-02 -1.260268465740600969e-03 7.188857479670184535e-04
4.220000000000000000e+02 6.124629382803137984e-02 -1.307628368008545644e-03 7.120259496334334403e-04
4.230000000000000000e+02 6.108341393049077084e-02 -1.353699605935222228e-03 7.051070639684187341e-04
4.240000000000000000e+02 6.093227893669847517e-02 -1.398483248738209344e-03 6.981320325048028484e-04
4.250000000000000000e+02 6.079253891848272751e-02 -1.441980365635086485e-03 6.911037967754140796e-04
4.260000000000000000e+02 6.066384394767179722e-02 -1.484192025843432492e-03 6.840252983130808324e-04
4.270000000000000000e+02 6.054584409609396062e-02 -1.525119298580826640e-03 6.768994786506310783e-04
4.280000000000000000e+02 6.043818943557741769e-02 -1.564763253064847771e-03 6.697292793208935472e-04
4.290000000000000000e+02 6.034053003795050024e-02 -1.603124958513074943e-03 6.625176418566965358e-04
4.300000000000000000e+02 6.025251597504140827e-02 -1.640205484143087864e-03 6.552675077908682319e-04
4.310000000000000000e+02 6.017379731867842502e-02 -1.676005899172464727e-03 6.479818186562370406e-04
4.320000000000000000e+02 6.010402414068979904e-02 -1.710527272818785022e-03 6.406635159856311499e-04
4.330000000000000000e+02 6.004284651290379277e-02 -1.743770674299627592e-03 6.333155413118790730e-04
4.340000000000000000e+02 5.998991450714866863e-02 -1.775737172832571927e-03 6.259408361678091065e-04
4.350000000000000000e+02 5.994487819525264743e-02 -1.806427837635196220e-03 6.185423420862495468e-04
4.360000000000000000e+02 5.990738764904404712e-02 -1.835843737925080396e-03 6.111230006000285819e-04
4.370000000000000000e+02 5.987709294035108154e-02 -1.863985942919803513e-03 6.036857532419749421e-04
4.380000000000000000e+02 5.985364414100201313e-02 -1.890855521836943762e-03 5.962335415449165985e-04
4.390000000000000000e+02 5.983669132282511127e-02 -1.916453543894081069e-03 5.887693070416818476e-04
4.400000000000000000e+02 5.982588455764862451e-02 -1.940781078308794275e-03 5.812959912650992027e-04
4.410000000000000000e+02 5.982087391730080833e-02 -1.963839194298662438e-03 5.738165357479969603e-04
4.420000000000000000e+02 5.982130947360991824e-02 -1.985628961081264618e-03 5.663338820232034169e-04
4.430000000000000000e+02 5.982684129840422360e-02 -2.006151447874179438e-03 5.588509716235469773e-04
4.440000000000000000e+02 5.983711946351196603e-02 -2.025407723894987258e-03 5.513707460818559379e-04
4.450000000000000000e+02 5.985179404076144266e-02 -2.043398858361265402e-03 5.438961469309584870e-04
4.460000000000000000e+02 5.987051510198083265e-02 -2.060125920490593794e-03 5.364301157036831377e-04
4.470000000000000000e+02 5.989293271899847476e-02 -2.075589979500551494e-03 5.289755939328580781e-04
4.480000000000000000e+02 5.991869696364256898e-02 -2.089792104608717560e-03 5.215355231513118216e-04
4.490000000000000000e+02 5.994748603922119001e-02 -2.102736017825679316e-03 5.141127326590014474e-04
